# transcript_withbugs2.txt
do run.do
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20200: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 16 Does not match DUT Read Data: 40
# 	 Write Monitor winc = 1 	 wData = 76 	 w_count=855 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 76
# 	 Write Monitor winc = 1 	 wData = 97 	 w_count=856 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 97
# 	 Write Monitor winc = 1 	 wData = cd 	 w_count=857 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = cd
# 	 Read Monitor rinc = 1 	 rData = d0 	 rcount=466 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20240: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 86 Does not match DUT Read Data: d0
# 	 Write Monitor winc = 1 	 wData = 21 	 w_count=858 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 21
# 	 Write Monitor winc = 1 	 wData = dd 	 w_count=859 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = dd
# 	 Write Monitor winc = 1 	 wData = 45 	 w_count=860 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 45
# 	 Read Monitor rinc = 1 	 rData = e0 	 rcount=467 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20300: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: f1 Does not match DUT Read Data: e0
# 	 Write Monitor winc = 1 	 wData = 7a 	 w_count=861 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 7a
# 	 Read Monitor rinc = 1 	 rData = fc 	 rcount=468 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20320: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 7b Does not match DUT Read Data: fc
# 	 Read Monitor rinc = 1 	 rData = 74 	 rcount=469 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20340: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: d8 Does not match DUT Read Data: 74
# 	 Write Monitor winc = 1 	 wData = 98 	 w_count=862 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 98
# 	 Write Monitor winc = 1 	 wData = 54 	 w_count=863 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 54
# 	 Read Monitor rinc = 1 	 rData = f5 	 rcount=470 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20360: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 9c Does not match DUT Read Data: f5
# 	 Write Monitor winc = 1 	 wData = 69 	 w_count=864 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 69
# 	 Read Monitor rinc = 1 	 rData = 3c 	 rcount=471 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20380: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 30 Does not match DUT Read Data: 3c
# 	 Write Monitor winc = 1 	 wData = df 	 w_count=865 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = df
# 	 Write Monitor winc = 1 	 wData = e8 	 w_count=866 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = e8
# 	 Write Monitor winc = 1 	 wData = 31 	 w_count=867 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 31
# 	 Read Monitor rinc = 1 	 rData = c6 	 rcount=472 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20480: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: eb Does not match DUT Read Data: c6
# 	 Write Monitor winc = 1 	 wData = e2 	 w_count=868 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = e2
# 	 Write Monitor winc = 1 	 wData = 3b 	 w_count=869 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 3b
# 	 Write Monitor winc = 1 	 wData = 69 	 w_count=870 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 69
# 	 Write Monitor winc = 1 	 wData = f8 	 w_count=871 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = f8
# 	 Read Monitor rinc = 1 	 rData = 2d 	 rcount=473 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20560: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 3d Does not match DUT Read Data: 2d
# 	 Read Monitor rinc = 1 	 rData = bf 	 rcount=474 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20580: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: b Does not match DUT Read Data: bf
# 	 Write Monitor winc = 1 	 wData = ac 	 w_count=872 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = ac
# 	 Write Monitor winc = 1 	 wData = d4 	 w_count=873 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = d4
# 	 Write Monitor winc = 1 	 wData = db 	 w_count=874 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = db
# 	 Write Monitor winc = 1 	 wData = 2a 	 w_count=875 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 2a
# 	 Write Monitor winc = 1 	 wData = 70 	 w_count=876 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 70
# 	 Read Monitor rinc = 1 	 rData = 4c 	 rcount=475 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20660: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: ff Does not match DUT Read Data: 4c
# 	 Read Monitor rinc = 1 	 rData = 30 	 rcount=476 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20680: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 84 Does not match DUT Read Data: 30
# 	 Read Monitor rinc = 1 	 rData = 6b 	 rcount=477 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(49) @ 20720: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 6b --- DUT Read Data: 6b
# 	 Write Monitor winc = 1 	 wData = ef 	 w_count=877 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = ef
# 	 Write Monitor winc = 1 	 wData = c3 	 w_count=878 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = c3
# 	 Write Monitor winc = 1 	 wData = 25 	 w_count=879 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 25
# 	 Write Monitor winc = 1 	 wData = 47 	 w_count=880 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 47
# 	 Write Monitor winc = 1 	 wData = a 	 w_count=881 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = a
# 	 Read Monitor rinc = 1 	 rData = f 	 rcount=478 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20800: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 24 Does not match DUT Read Data: f
# 	 Write Monitor winc = 1 	 wData = 52 	 w_count=882 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 52
# 	 Read Monitor rinc = 1 	 rData = eb 	 rcount=479 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20820: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 2a Does not match DUT Read Data: eb
# 	 Write Monitor winc = 1 	 wData = 6c 	 w_count=883 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 6c
# 	 Write Monitor winc = 1 	 wData = 90 	 w_count=884 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 90
# 	 Read Monitor rinc = 1 	 rData = 3d 	 rcount=480 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20880: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 83 Does not match DUT Read Data: 3d
# 	 Write Monitor winc = 1 	 wData = d7 	 w_count=885 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = d7
# 	 Write Monitor winc = 1 	 wData = 4e 	 w_count=886 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 4e
# 	 Write Monitor winc = 1 	 wData = bb 	 w_count=887 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = bb
# 	 Read Monitor rinc = 1 	 rData = 11 	 rcount=481 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20920: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: a3 Does not match DUT Read Data: 11
# 	 Read Monitor rinc = 1 	 rData = c5 	 rcount=482 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 20980: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 5e Does not match DUT Read Data: c5
# 	 Write Monitor winc = 1 	 wData = 83 	 w_count=888 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 83
# 	 Write Monitor winc = 1 	 wData = 4f 	 w_count=889 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 4f
# 	 Read Monitor rinc = 1 	 rData = ab 	 rcount=483 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21020: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: a7 Does not match DUT Read Data: ab
# 	 Write Monitor winc = 1 	 wData = a8 	 w_count=890 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a8
# 	 Read Monitor rinc = 1 	 rData = 65 	 rcount=484 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21040: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 2e Does not match DUT Read Data: 65
# 	 Write Monitor winc = 1 	 wData = c2 	 w_count=891 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = c2
# 	 Read Monitor rinc = 1 	 rData = 9b 	 rcount=485 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21060: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: f0 Does not match DUT Read Data: 9b
# 	 Write Monitor winc = 1 	 wData = a8 	 w_count=892 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a8
# 	 Write Monitor winc = 1 	 wData = 74 	 w_count=893 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 74
# 	 Read Monitor rinc = 1 	 rData = ab 	 rcount=486 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21080: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 1b Does not match DUT Read Data: ab
# 	 Write Monitor winc = 1 	 wData = bd 	 w_count=894 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = bd
# 	 Write Monitor winc = 1 	 wData = c9 	 w_count=895 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = c9
# 	 Read Monitor rinc = 1 	 rData = c3 	 rcount=487 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21100: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: b8 Does not match DUT Read Data: c3
# 	 Write Monitor winc = 1 	 wData = 3d 	 w_count=896 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 3d
# 	 Read Monitor rinc = 1 	 rData = cc 	 rcount=488 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21120: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 4a Does not match DUT Read Data: cc
# 	 Write Monitor winc = 1 	 wData = f9 	 w_count=897 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f9
# 	 Read Monitor rinc = 1 	 rData = 44 	 rcount=489 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21140: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: e4 Does not match DUT Read Data: 44
# 	 Write Monitor winc = 1 	 wData = f6 	 w_count=898 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f6
# 	 Write Monitor winc = 1 	 wData = 19 	 w_count=899 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 19
# 	 Write Monitor winc = 1 	 wData = a4 	 w_count=900 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a4
# 	 Write Monitor winc = 1 	 wData = 85 	 w_count=901 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 85
# 	 Read Monitor rinc = 1 	 rData = 4c 	 rcount=490 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21200: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 5a Does not match DUT Read Data: 4c
# 	 Read Monitor rinc = 1 	 rData = 2c 	 rcount=491 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21220: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 84 Does not match DUT Read Data: 2c
# 	 Read Monitor rinc = 1 	 rData = 53 	 rcount=492 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21240: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: df Does not match DUT Read Data: 53
# 	 Write Monitor winc = 1 	 wData = 43 	 w_count=902 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 43
# 	 Read Monitor rinc = 1 	 rData = c8 	 rcount=493 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21260: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 2b Does not match DUT Read Data: c8
# 	 Write Monitor winc = 1 	 wData = 72 	 w_count=903 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 72
# 	 Read Monitor rinc = 1 	 rData = 5 	 rcount=494 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21280: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: b7 Does not match DUT Read Data: 5
# 	 Write Monitor winc = 1 	 wData = 3d 	 w_count=904 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 3d
# 	 Read Monitor rinc = 1 	 rData = 42 	 rcount=495 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21300: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 7e Does not match DUT Read Data: 42
# 	 Write Monitor winc = 1 	 wData = 9 	 w_count=905 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 9
# 	 Read Monitor rinc = 1 	 rData = a1 	 rcount=496 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21320: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 91 Does not match DUT Read Data: a1
# 	 Write Monitor winc = 1 	 wData = aa 	 w_count=906 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = aa
# 	 Write Monitor winc = 1 	 wData = 4c 	 w_count=907 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 4c
# 	 Read Monitor rinc = 1 	 rData = dc 	 rcount=497 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21360: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 15 Does not match DUT Read Data: dc
# 	 Read Monitor rinc = 1 	 rData = 23 	 rcount=498 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21380: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 35 Does not match DUT Read Data: 23
# 	 Write Monitor winc = 1 	 wData = e4 	 w_count=908 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = e4
# 	 Write Monitor winc = 1 	 wData = eb 	 w_count=909 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = eb
# 	 Read Monitor rinc = 1 	 rData = 47 	 rcount=499 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21400: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: c2 Does not match DUT Read Data: 47
# 	 Write Monitor winc = 1 	 wData = d9 	 w_count=910 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = d9
# 	 Read Monitor rinc = 1 	 rData = 6d 	 rcount=500 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21440: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: c9 Does not match DUT Read Data: 6d
# 	 Write Monitor winc = 1 	 wData = 22 	 w_count=911 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 22
# 	 Write Monitor winc = 1 	 wData = 77 	 w_count=912 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 77
# 	 Read Monitor rinc = 1 	 rData = 99 	 rcount=501 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21460: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: b8 Does not match DUT Read Data: 99
# 	 Read Monitor rinc = 1 	 rData = 61 	 rcount=502 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21480: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 57 Does not match DUT Read Data: 61
# 	 Write Monitor winc = 1 	 wData = fb 	 w_count=913 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = fb
# 	 Write Monitor winc = 1 	 wData = ef 	 w_count=914 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = ef
# 	 Read Monitor rinc = 1 	 rData = 9d 	 rcount=503 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21520: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 81 Does not match DUT Read Data: 9d
# 	 Write Monitor winc = 1 	 wData = c9 	 w_count=915 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = c9
# 	 Read Monitor rinc = 1 	 rData = 4e 	 rcount=504 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21540: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 47 Does not match DUT Read Data: 4e
# 	 Write Monitor winc = 1 	 wData = c9 	 w_count=916 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = c9
# 	 Write Monitor winc = 1 	 wData = df 	 w_count=917 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = df
# 	 Read Monitor rinc = 1 	 rData = 52 	 rcount=505 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21580: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 6f Does not match DUT Read Data: 52
# 	 Read Monitor rinc = 1 	 rData = 51 	 rcount=506 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21620: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 29 Does not match DUT Read Data: 51
# 	 Write Monitor winc = 1 	 wData = a0 	 w_count=918 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a0
# 	 Write Monitor winc = 1 	 wData = 91 	 w_count=919 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 91
# 	 Read Monitor rinc = 1 	 rData = 9 	 rcount=507 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21660: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 3 Does not match DUT Read Data: 9
# 	 Read Monitor rinc = 1 	 rData = ee 	 rcount=508 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21680: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 91 Does not match DUT Read Data: ee
# 	 Read Monitor rinc = 1 	 rData = 2f 	 rcount=509 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21720: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 33 Does not match DUT Read Data: 2f
# 	 Write Monitor winc = 1 	 wData = 96 	 w_count=920 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 96
# 	 Write Monitor winc = 1 	 wData = 3a 	 w_count=921 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 3a
# 	 Read Monitor rinc = 1 	 rData = 6c 	 rcount=510 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21780: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 33 Does not match DUT Read Data: 6c
# 	 Write Monitor winc = 1 	 wData = a3 	 w_count=922 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a3
# 	 Write Monitor winc = 1 	 wData = 14 	 w_count=923 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 14
# 	 Read Monitor rinc = 1 	 rData = 94 	 rcount=511 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21840: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 81 Does not match DUT Read Data: 94
# 	 Write Monitor winc = 1 	 wData = f0 	 w_count=924 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f0
# 	 Write Monitor winc = 1 	 wData = 1a 	 w_count=925 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 1a
# 	 Write Monitor winc = 1 	 wData = 75 	 w_count=926 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 75
# 	 Read Monitor rinc = 1 	 rData = a4 	 rcount=512 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 21900: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 37 Does not match DUT Read Data: a4
# 	 Write Monitor winc = 1 	 wData = f5 	 w_count=927 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f5
# 	 Write Monitor winc = 1 	 wData = 97 	 w_count=928 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 97
# 	 Write Monitor winc = 1 	 wData = a9 	 w_count=929 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a9
# 	 Write Monitor winc = 1 	 wData = bd 	 w_count=930 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = bd
# 	 Write Monitor winc = 1 	 wData = 80 	 w_count=931 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 80
# 	 Read Monitor rinc = 1 	 rData = 3f 	 rcount=513 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 22000: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 73 Does not match DUT Read Data: 3f
# 	 Write Monitor winc = 1 	 wData = c5 	 w_count=932 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = c5
# 	 Write Monitor winc = 1 	 wData = f6 	 w_count=933 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f6
# 	 Write Monitor winc = 1 	 wData = 1d 	 w_count=934 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 1d
# 	 Read Monitor rinc = 1 	 rData = a4 	 rcount=514 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 22080: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: ca Does not match DUT Read Data: a4
# 	 Write Monitor winc = 1 	 wData = 83 	 w_count=935 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 83
# 	 Read Monitor rinc = 1 	 rData = 3 	 rcount=515 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 22100: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 5d Does not match DUT Read Data: 3
# 	 Write Monitor winc = 1 	 wData = 52 	 w_count=936 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 52
# 	 Write Monitor winc = 1 	 wData = 41 	 w_count=937 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 41
# 	 Read Monitor rinc = 1 	 rData = 6b 	 rcount=516 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 22140: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 30 Does not match DUT Read Data: 6b
# 	 Write Monitor winc = 1 	 wData = ef 	 w_count=938 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = ef
# 	 Write Monitor winc = 1 	 wData = 55 	 w_count=939 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 55
# 	 Write Monitor winc = 1 	 wData = cd 	 w_count=940 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = cd
# 	 Write Monitor winc = 1 	 wData = c4 	 w_count=941 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = c4
# 	 Read Monitor rinc = 1 	 rData = 31 	 rcount=517 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 22240: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 61 Does not match DUT Read Data: 31
# 	 Read Monitor rinc = 1 	 rData = 1b 	 rcount=518 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 22260: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 99 Does not match DUT Read Data: 1b
# 	 Write Monitor winc = 1 	 wData = 86 	 w_count=942 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 86
# 	 Write Monitor winc = 1 	 wData = 5a 	 w_count=943 	 wFull=0 	 wHalfFull=1
