# transcript3.txt
do run.do
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12100: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 72 --- DUT Read Data: 72
# 	 Write Monitor winc = 1 	 wData = e9 	 w_count=497 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = e9
# 	 Write Monitor winc = 1 	 wData = db 	 w_count=498 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = db
# 	 Read Monitor rinc = 1 	 rData = bf 	 rcount=309 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12160: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: bf --- DUT Read Data: bf
# 	 Write Monitor winc = 1 	 wData = d3 	 w_count=499 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = d3
# 	 Write Monitor winc = 1 	 wData = 94 	 w_count=500 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 94
# 	 Write Monitor winc = 1 	 wData = f6 	 w_count=501 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f6
# 	 Write Monitor winc = 1 	 wData = 63 	 w_count=502 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 63
# 	 Read Monitor rinc = 1 	 rData = ae 	 rcount=310 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12220: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: ae --- DUT Read Data: ae
# 	 Write Monitor winc = 1 	 wData = 3c 	 w_count=503 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 3c
# 	 Read Monitor rinc = 1 	 rData = 18 	 rcount=311 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12240: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 18 --- DUT Read Data: 18
# 	 Write Monitor winc = 1 	 wData = 62 	 w_count=504 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 62
# 	 Write Monitor winc = 1 	 wData = e5 	 w_count=505 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = e5
# 	 Read Monitor rinc = 1 	 rData = 57 	 rcount=312 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12300: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 57 --- DUT Read Data: 57
# 	 Read Monitor rinc = 1 	 rData = c3 	 rcount=313 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12340: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: c3 --- DUT Read Data: c3
# 	 Write Monitor winc = 1 	 wData = 66 	 w_count=506 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 66
# 	 Write Monitor winc = 1 	 wData = c9 	 w_count=507 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = c9
# 	 Read Monitor rinc = 1 	 rData = c1 	 rcount=314 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12420: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: c1 --- DUT Read Data: c1
# 	 Write Monitor winc = 1 	 wData = c6 	 w_count=508 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = c6
# 	 Read Monitor rinc = 1 	 rData = a5 	 rcount=315 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12440: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: a5 --- DUT Read Data: a5
# 	 Write Monitor winc = 1 	 wData = ac 	 w_count=509 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = ac
# 	 Read Monitor rinc = 1 	 rData = 80 	 rcount=316 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12460: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 80 --- DUT Read Data: 80
# 	 Read Monitor rinc = 1 	 rData = 89 	 rcount=317 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12480: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 89 --- DUT Read Data: 89
# 	 Write Monitor winc = 1 	 wData = 2d 	 w_count=510 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 2d
# 	 Read Monitor rinc = 1 	 rData = 79 	 rcount=318 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12500: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 79 --- DUT Read Data: 79
# 	 Read Monitor rinc = 1 	 rData = f8 	 rcount=319 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12520: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: f8 --- DUT Read Data: f8
# 	 Write Monitor winc = 1 	 wData = 60 	 w_count=511 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 60
# 	 Read Monitor rinc = 1 	 rData = 7d 	 rcount=320 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12540: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 7d --- DUT Read Data: 7d
# 	 Write Monitor winc = 1 	 wData = 97 	 w_count=512 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 97
# 	 Write Monitor winc = 1 	 wData = f2 	 w_count=513 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f2
# 	 Write Monitor winc = 1 	 wData = d2 	 w_count=514 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = d2
# 	 Read Monitor rinc = 1 	 rData = 76 	 rcount=321 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12620: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 76 --- DUT Read Data: 76
# 	 Write Monitor winc = 1 	 wData = 90 	 w_count=515 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 90
# 	 Write Monitor winc = 1 	 wData = 9f 	 w_count=516 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 9f
# 	 Write Monitor winc = 1 	 wData = 25 	 w_count=517 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 25
# 	 Write Monitor winc = 1 	 wData = 9d 	 w_count=518 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 9d
# 	 Read Monitor rinc = 1 	 rData = 99 	 rcount=322 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12680: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 99 --- DUT Read Data: 99
# 	 Write Monitor winc = 1 	 wData = 5c 	 w_count=519 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 5c
# 	 Read Monitor rinc = 1 	 rData = 51 	 rcount=323 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12700: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 51 --- DUT Read Data: 51
# 	 Write Monitor winc = 1 	 wData = 17 	 w_count=520 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 17
# 	 Write Monitor winc = 1 	 wData = 8b 	 w_count=521 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 8b
# 	 Write Monitor winc = 1 	 wData = ff 	 w_count=522 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = ff
# 	 Write Monitor winc = 1 	 wData = 8c 	 w_count=523 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 8c
# 	 Write Monitor winc = 1 	 wData = 5a 	 w_count=524 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 5a
# 	 Write Monitor winc = 1 	 wData = 70 	 w_count=525 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 70
# 	 Read Monitor rinc = 1 	 rData = 1b 	 rcount=324 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12800: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 1b --- DUT Read Data: 1b
# 	 Write Monitor winc = 1 	 wData = 10 	 w_count=526 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 10
# 	 Write Monitor winc = 1 	 wData = c1 	 w_count=527 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = c1
# 	 Read Monitor rinc = 1 	 rData = dd 	 rcount=325 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12840: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: dd --- DUT Read Data: dd
# 	 Write Monitor winc = 1 	 wData = 3e 	 w_count=528 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 3e
# 	 Read Monitor rinc = 1 	 rData = 5c 	 rcount=326 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12860: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 5c --- DUT Read Data: 5c
# 	 Write Monitor winc = 1 	 wData = 6c 	 w_count=529 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 6c
# 	 Read Monitor rinc = 1 	 rData = e7 	 rcount=327 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12880: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: e7 --- DUT Read Data: e7
# 	 Read Monitor rinc = 1 	 rData = 56 	 rcount=328 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12900: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 56 --- DUT Read Data: 56
# 	 Write Monitor winc = 1 	 wData = c3 	 w_count=530 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = c3
# 	 Write Monitor winc = 1 	 wData = 53 	 w_count=531 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 53
# 	 Read Monitor rinc = 1 	 rData = 61 	 rcount=329 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12920: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 61 --- DUT Read Data: 61
# 	 Write Monitor winc = 1 	 wData = cd 	 w_count=532 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = cd
# 	 Write Monitor winc = 1 	 wData = bc 	 w_count=533 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = bc
# 	 Read Monitor rinc = 1 	 rData = f6 	 rcount=330 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 12980: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: f6 --- DUT Read Data: f6
# 	 Write Monitor winc = 1 	 wData = a4 	 w_count=534 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a4
# 	 Write Monitor winc = 1 	 wData = 7c 	 w_count=535 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 7c
# 	 Read Monitor rinc = 1 	 rData = 74 	 rcount=331 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13000: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 74 --- DUT Read Data: 74
# 	 Write Monitor winc = 1 	 wData = 26 	 w_count=536 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 26
# 	 Write Monitor winc = 1 	 wData = f4 	 w_count=537 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f4
# 	 Write Monitor winc = 1 	 wData = 95 	 w_count=538 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 95
# 	 Write Monitor winc = 1 	 wData = 19 	 w_count=539 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 19
# 	 Read Monitor rinc = 1 	 rData = fa 	 rcount=332 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13080: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: fa --- DUT Read Data: fa
# 	 Write Monitor winc = 1 	 wData = 1c 	 w_count=540 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 1c
# 	 Write Monitor winc = 1 	 wData = dd 	 w_count=541 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = dd
# 	 Read Monitor rinc = 1 	 rData = 64 	 rcount=333 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13100: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 64 --- DUT Read Data: 64
# 	 Read Monitor rinc = 1 	 rData = 72 	 rcount=334 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13120: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 72 --- DUT Read Data: 72
# 	 Write Monitor winc = 1 	 wData = 37 	 w_count=542 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 37
# 	 Read Monitor rinc = 1 	 rData = fa 	 rcount=335 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13160: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: fa --- DUT Read Data: fa
# 	 Write Monitor winc = 1 	 wData = 27 	 w_count=543 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 27
# 	 Read Monitor rinc = 1 	 rData = ad 	 rcount=336 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13180: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: ad --- DUT Read Data: ad
# 	 Read Monitor rinc = 1 	 rData = 68 	 rcount=337 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13200: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 68 --- DUT Read Data: 68
# 	 Write Monitor winc = 1 	 wData = a2 	 w_count=544 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a2
# 	 Write Monitor winc = 1 	 wData = 21 	 w_count=545 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 21
# 	 Read Monitor rinc = 1 	 rData = e9 	 rcount=338 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13260: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: e9 --- DUT Read Data: e9
# 	 Read Monitor rinc = 1 	 rData = 81 	 rcount=339 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13280: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 81 --- DUT Read Data: 81
# 	 Write Monitor winc = 1 	 wData = 73 	 w_count=546 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 73
# 	 Write Monitor winc = 1 	 wData = 88 	 w_count=547 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 88
# 	 Write Monitor winc = 1 	 wData = bc 	 w_count=548 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = bc
# 	 Read Monitor rinc = 1 	 rData = 60 	 rcount=340 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13340: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 60 --- DUT Read Data: 60
# 	 Write Monitor winc = 1 	 wData = 4c 	 w_count=549 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 4c
# 	 Write Monitor winc = 1 	 wData = 40 	 w_count=550 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 40
# 	 Read Monitor rinc = 1 	 rData = 5 	 rcount=341 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13360: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 5 --- DUT Read Data: 5
# 	 Read Monitor rinc = 1 	 rData = ab 	 rcount=342 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13380: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: ab --- DUT Read Data: ab
# 	 Write Monitor winc = 1 	 wData = a2 	 w_count=551 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a2
# 	 Read Monitor rinc = 1 	 rData = 27 	 rcount=343 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13420: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 27 --- DUT Read Data: 27
# 	 Write Monitor winc = 1 	 wData = 76 	 w_count=552 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 76
# 	 Write Monitor winc = 1 	 wData = b5 	 w_count=553 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = b5
# 	 Write Monitor winc = 1 	 wData = f3 	 w_count=554 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f3
# 	 Write Monitor winc = 1 	 wData = af 	 w_count=555 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = af
# 	 Read Monitor rinc = 1 	 rData = 7f 	 rcount=344 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13480: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 7f --- DUT Read Data: 7f
# 	 Write Monitor winc = 1 	 wData = f1 	 w_count=556 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = f1
# 	 Read Monitor rinc = 1 	 rData = 4a 	 rcount=345 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13500: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 4a --- DUT Read Data: 4a
# 	 Write Monitor winc = 1 	 wData = 56 	 w_count=557 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 56
# 	 Write Monitor winc = 1 	 wData = 63 	 w_count=558 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 63
# 	 Read Monitor rinc = 1 	 rData = 10 	 rcount=346 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13520: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 10 --- DUT Read Data: 10
# 	 Write Monitor winc = 1 	 wData = f6 	 w_count=559 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f6
# 	 Write Monitor winc = 1 	 wData = aa 	 w_count=560 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = aa
# 	 Read Monitor rinc = 1 	 rData = a5 	 rcount=347 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13560: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: a5 --- DUT Read Data: a5
# 	 Write Monitor winc = 1 	 wData = 1f 	 w_count=561 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 1f
# 	 Write Monitor winc = 1 	 wData = 91 	 w_count=562 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 91
# 	 Read Monitor rinc = 1 	 rData = 7 	 rcount=348 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13620: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 7 --- DUT Read Data: 7
# 	 Write Monitor winc = 1 	 wData = 5 	 w_count=563 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 5
# 	 Read Monitor rinc = 1 	 rData = 3d 	 rcount=349 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13640: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 3d --- DUT Read Data: 3d
# 	 Write Monitor winc = 1 	 wData = c1 	 w_count=564 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = c1
# 	 Read Monitor rinc = 1 	 rData = b5 	 rcount=350 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13660: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: b5 --- DUT Read Data: b5
# 	 Write Monitor winc = 1 	 wData = 33 	 w_count=565 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 33
# 	 Read Monitor rinc = 1 	 rData = a7 	 rcount=351 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13680: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: a7 --- DUT Read Data: a7
# 	 Write Monitor winc = 1 	 wData = a2 	 w_count=566 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a2
# 	 Read Monitor rinc = 1 	 rData = a2 	 rcount=352 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13700: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: a2 --- DUT Read Data: a2
# 	 Read Monitor rinc = 1 	 rData = df 	 rcount=353 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13720: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: df --- DUT Read Data: df
# 	 Write Monitor winc = 1 	 wData = a2 	 w_count=567 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = a2
# 	 Write Monitor winc = 1 	 wData = 84 	 w_count=568 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 84
# 	 Write Monitor winc = 1 	 wData = cf 	 w_count=569 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = cf
# 	 Write Monitor winc = 1 	 wData = c0 	 w_count=570 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = c0
# 	 Read Monitor rinc = 1 	 rData = 41 	 rcount=354 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13780: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 41 --- DUT Read Data: 41
# 	 Write Monitor winc = 1 	 wData = f 	 w_count=571 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = f
# 	 Read Monitor rinc = 1 	 rData = 20 	 rcount=355 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13820: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 20 --- DUT Read Data: 20
# 	 Read Monitor rinc = 1 	 rData = 88 	 rcount=356 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13840: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 88 --- DUT Read Data: 88
# 	 Read Monitor rinc = 1 	 rData = 49 	 rcount=357 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13860: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 49 --- DUT Read Data: 49
# 	 Write Monitor winc = 1 	 wData = c1 	 w_count=572 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = c1
# 	 Write Monitor winc = 1 	 wData = 5a 	 w_count=573 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 5a
# 	 Read Monitor rinc = 1 	 rData = 93 	 rcount=358 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13920: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 93 --- DUT Read Data: 93
# 	 Write Monitor winc = 1 	 wData = 66 	 w_count=574 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 66
# 	 Read Monitor rinc = 1 	 rData = 6b 	 rcount=359 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13940: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 6b --- DUT Read Data: 6b
# 	 Write Monitor winc = 1 	 wData = 29 	 w_count=575 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 29
# 	 Read Monitor rinc = 1 	 rData = 3c 	 rcount=360 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 13960: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 3c --- DUT Read Data: 3c
# 	 Write Monitor winc = 1 	 wData = ae 	 w_count=576 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = ae
# 	 Read Monitor rinc = 1 	 rData = 45 	 rcount=361 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 14000: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 45 --- DUT Read Data: 45
# 	 Write Monitor winc = 1 	 wData = f9 	 w_count=577 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = f9
# 	 Read Monitor rinc = 1 	 rData = 72 	 rcount=362 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 14020: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 72 --- DUT Read Data: 72
# 	 Write Monitor winc = 1 	 wData = 31 	 w_count=578 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 31
# 	 Read Monitor rinc = 1 	 rData = 59 	 rcount=363 	 rEmpty=0 	 rHalfEmpty=0
# UVM_INFO async_fifo_scoreboard.sv(46) @ 14040: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 59 --- DUT Read Data: 59
# 	 Write Monitor winc = 1 	 wData = 2d 	 w_count=579 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 2d
# 	 Write Monitor winc = 1 	 wData = 32 	 w_count=580 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 32
# 	 Write Monitor winc = 1 	 wData = 8c 	 w_count=581 	 wFull=0 	 wHalfFull=1
# 	 Scoreboard wData = 8c
# 	 Write Monitor winc = 1 	 wData = 6 	 w_count=582 	 wFull=1 	 wHalfFull=1
# 	 Scoreboard wData = 6
# 	 Read Monitor rinc = 1 	 rData = d3 	 rcount=364 	 rEmpty=0 	 rHalfEmpty=0
