# transcript_withbugs1.txt
do run.do
# 	 Write Monitor winc = 1 	 wData = 1 	 w_count=247 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 1
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=144 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6300: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6300: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 9 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = a 	 w_count=248 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = a
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=145 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6320: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6320: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 1e Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = cb 	 w_count=249 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = cb
# 	 Write Monitor winc = 1 	 wData = a3 	 w_count=250 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = a3
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=146 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6360: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6360: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: bf Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 15 	 w_count=251 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 15
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=147 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6380: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6380: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 11 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 98 	 w_count=252 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 98
# 	 Write Monitor winc = 1 	 wData = b3 	 w_count=253 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = b3
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=148 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6400: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6400: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: ac Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 11 	 w_count=254 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 11
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=149 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6420: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6420: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: a2 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = d8 	 w_count=255 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = d8
# 	 Write Monitor winc = 1 	 wData = 3e 	 w_count=256 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 3e
# 	 Write Monitor winc = 1 	 wData = 41 	 w_count=257 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 41
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=150 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6480: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6480: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 99 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 2c 	 w_count=258 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 2c
# 	 Write Monitor winc = 1 	 wData = 27 	 w_count=259 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 27
# 	 Write Monitor winc = 1 	 wData = 62 	 w_count=260 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 62
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=151 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6520: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6520: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: db Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 28 	 w_count=261 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 28
# 	 Write Monitor winc = 1 	 wData = a1 	 w_count=262 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = a1
# 	 Write Monitor winc = 1 	 wData = 5e 	 w_count=263 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 5e
# 	 Write Monitor winc = 1 	 wData = a4 	 w_count=264 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = a4
# 	 Write Monitor winc = 1 	 wData = 92 	 w_count=265 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 92
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=152 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6600: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6600: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 95 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 94 	 w_count=266 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 94
# 	 Write Monitor winc = 1 	 wData = 1c 	 w_count=267 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 1c
# 	 Write Monitor winc = 1 	 wData = 49 	 w_count=268 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 49
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=153 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6660: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6660: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 63 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 74 	 w_count=269 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 74
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=154 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6680: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6680: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: c9 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = f4 	 w_count=270 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = f4
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=155 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6700: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6700: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 17 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 61 	 w_count=271 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 61
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=156 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6720: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6720: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 2f Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 5b 	 w_count=272 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 5b
# 	 Write Monitor winc = 1 	 wData = 62 	 w_count=273 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 62
# 	 Write Monitor winc = 1 	 wData = 8c 	 w_count=274 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 8c
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=157 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6760: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6760: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 26 Does not match DUT Read Data: x
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=158 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6780: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6780: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: ad Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 4 	 w_count=275 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 4
# 	 Write Monitor winc = 1 	 wData = 6c 	 w_count=276 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 6c
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=159 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6840: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6840: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 1 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = c5 	 w_count=277 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = c5
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=160 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6860: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6860: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: f1 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 49 	 w_count=278 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 49
# 	 Write Monitor winc = 1 	 wData = 4a 	 w_count=279 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 4a
# 	 Write Monitor winc = 1 	 wData = 1 	 w_count=280 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 1
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=161 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 6920: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 6920: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 5e Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = f8 	 w_count=281 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = f8
# 	 Write Monitor winc = 1 	 wData = 9a 	 w_count=282 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 9a
# 	 Write Monitor winc = 1 	 wData = 5e 	 w_count=283 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 5e
# 	 Write Monitor winc = 1 	 wData = 5d 	 w_count=284 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 5d
# 	 Write Monitor winc = 1 	 wData = 1 	 w_count=285 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 1
# 	 Write Monitor winc = 1 	 wData = f6 	 w_count=286 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = f6
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=162 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7020: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7020: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: ec Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 58 	 w_count=287 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 58
# 	 Write Monitor winc = 1 	 wData = fa 	 w_count=288 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = fa
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=163 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7060: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7060: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 31 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 57 	 w_count=289 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 57
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=164 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7080: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7080: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 46 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 15 	 w_count=290 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 15
# 	 Write Monitor winc = 1 	 wData = 5d 	 w_count=291 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 5d
# 	 Write Monitor winc = 1 	 wData = c0 	 w_count=292 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = c0
# 	 Write Monitor winc = 1 	 wData = d3 	 w_count=293 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = d3
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=165 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7120: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7120: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: c2 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 96 	 w_count=294 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 96
# 	 Write Monitor winc = 1 	 wData = 9a 	 w_count=295 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 9a
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=166 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7240: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7240: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 29 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 10 	 w_count=296 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 10
# 	 Write Monitor winc = 1 	 wData = b 	 w_count=297 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = b
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=167 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7280: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7280: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: c5 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 63 	 w_count=298 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 63
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=168 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7300: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7300: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 9 Does not match DUT Read Data: x
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=169 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7320: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7320: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 9d Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 32 	 w_count=299 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 32
# 	 Write Monitor winc = 1 	 wData = e7 	 w_count=300 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = e7
# 	 Write Monitor winc = 1 	 wData = 68 	 w_count=301 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 68
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=170 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7400: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7400: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: f3 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = aa 	 w_count=302 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = aa
# 	 Write Monitor winc = 1 	 wData = 43 	 w_count=303 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 43
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=171 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7440: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7440: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: da Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 43 	 w_count=304 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 43
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=172 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7460: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7460: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: b1 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 9e 	 w_count=305 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 9e
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=173 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7480: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7480: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 2 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 35 	 w_count=306 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 35
# 	 Write Monitor winc = 1 	 wData = 69 	 w_count=307 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 69
# 	 Write Monitor winc = 1 	 wData = 5e 	 w_count=308 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 5e
# 	 Write Monitor winc = 1 	 wData = 50 	 w_count=309 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 50
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=174 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7560: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7560: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 30 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 69 	 w_count=310 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 69
# 	 Write Monitor winc = 1 	 wData = bc 	 w_count=311 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = bc
# 	 Write Monitor winc = 1 	 wData = 19 	 w_count=312 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 19
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=175 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7600: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7600: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: cf Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 1c 	 w_count=313 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 1c
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=176 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7640: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7640: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 37 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = dc 	 w_count=314 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = dc
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=177 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7680: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7680: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: dd Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = ec 	 w_count=315 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = ec
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=178 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7700: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7700: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 1a Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 6c 	 w_count=316 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 6c
# 	 Write Monitor winc = 1 	 wData = 4b 	 w_count=317 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 4b
# 	 Write Monitor winc = 1 	 wData = 21 	 w_count=318 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 21
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=179 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7760: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7760: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 30 Does not match DUT Read Data: x
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=180 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7780: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7780: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 85 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 94 	 w_count=319 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 94
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=181 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7800: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7800: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 6a Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = f 	 w_count=320 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = f
# 	 Write Monitor winc = 1 	 wData = 68 	 w_count=321 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 68
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=182 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7860: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7860: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: ec Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 92 	 w_count=322 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 92
# 	 Write Monitor winc = 1 	 wData = a4 	 w_count=323 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = a4
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=183 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7940: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
# UVM_ERROR async_fifo_scoreboard.sv(51) @ 7940: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] ERROR Expected Data: 76 Does not match DUT Read Data: x
# 	 Write Monitor winc = 1 	 wData = 94 	 w_count=324 	 wFull=1 	 wHalfFull=0
# 	 Scoreboard wData = 94
# 	 Read Monitor rinc = 1 	 rData = x 	 rcount=184 	 rEmpty=0 	 rHalfEmpty=0
# UVM_ERROR async_fifo_scoreboard.sv(43) @ 7980: uvm_test_top.env.scb [ASSERTION ERROR] Read Data has bits with x or z
