# transcript.txt
do run.do
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = a4 	 	 rcount=901
# UVM_INFO async_fifo_scoreboard.sv(49) @ 37740: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: a4 --- DUT Read Data: a4
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 8a 	 w_count=1657
# 	 Scoreboard wData = 8a
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 85 	 	 rcount=902
# UVM_INFO async_fifo_scoreboard.sv(49) @ 37760: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 85 --- DUT Read Data: 85
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 7a 	 w_count=1658
# 	 Scoreboard wData = 7a
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = b 	 w_count=1659
# 	 Scoreboard wData = b
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = d5 	 w_count=1660
# 	 Scoreboard wData = d5
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 25 	 w_count=1661
# 	 Scoreboard wData = 25
# 	 Monitor winc = 1 	 wData = 25 	 w_count=1662
# 	 Scoreboard wData = 25
# 	 Monitor winc = 1 	 wData = 25 	 w_count=1663
# 	 Scoreboard wData = 25
# 	 Monitor winc = 1 	 wData = 25 	 w_count=1664
# 	 Scoreboard wData = 25
# 	 Monitor rinc = 1 	 rData = 43 	 	 rcount=903
# UVM_INFO async_fifo_scoreboard.sv(49) @ 37900: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 43 --- DUT Read Data: 43
# 	 Monitor winc = 1 	 wData = 25 	 w_count=1665
# 	 Scoreboard wData = 25
# 	 Monitor winc = 1 	 wData = 25 	 w_count=1666
# 	 Scoreboard wData = 25
# 	 Monitor winc = 1 	 wData = 25 	 w_count=1667
# 	 Scoreboard wData = 25
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 72 	 	 rcount=904
# UVM_INFO async_fifo_scoreboard.sv(49) @ 37940: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 72 --- DUT Read Data: 72
# 	 Monitor winc = 1 	 wData = 25 	 w_count=1668
# 	 Scoreboard wData = 25
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 3d 	 	 rcount=905
# UVM_INFO async_fifo_scoreboard.sv(49) @ 37960: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 3d --- DUT Read Data: 3d
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 9 	 	 rcount=906
# UVM_INFO async_fifo_scoreboard.sv(49) @ 37980: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 9 --- DUT Read Data: 9
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = aa 	 	 rcount=907
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38040: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: aa --- DUT Read Data: aa
# 	 Monitor winc = 1 	 wData = 3c 	 w_count=1669
# 	 Scoreboard wData = 3c
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = b5 	 w_count=1670
# 	 Scoreboard wData = b5
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 76 	 w_count=1671
# 	 Scoreboard wData = 76
# 	 Monitor rinc = 1 	 rData = 4c 	 	 rcount=908
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38080: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 4c --- DUT Read Data: 4c
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 1f 	 w_count=1672
# 	 Scoreboard wData = 1f
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = e4 	 	 rcount=909
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38100: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: e4 --- DUT Read Data: e4
# 	 Monitor winc = 1 	 wData = 5e 	 w_count=1673
# 	 Scoreboard wData = 5e
# 	 Monitor winc = 1 	 wData = 5e 	 w_count=1674
# 	 Scoreboard wData = 5e
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 5e 	 w_count=1675
# 	 Scoreboard wData = 5e
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = eb 	 	 rcount=910
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38160: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: eb --- DUT Read Data: eb
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = a5 	 w_count=1676
# 	 Scoreboard wData = a5
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = d9 	 	 rcount=911
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38200: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: d9 --- DUT Read Data: d9
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 7e 	 w_count=1677
# 	 Scoreboard wData = 7e
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 33 	 w_count=1678
# 	 Scoreboard wData = 33
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 22 	 	 rcount=912
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38240: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 22 --- DUT Read Data: 22
# 	 Monitor winc = 1 	 wData = 33 	 w_count=1679
# 	 Scoreboard wData = 33
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 77 	 	 rcount=913
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38280: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 77 --- DUT Read Data: 77
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = fb 	 	 rcount=914
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38300: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: fb --- DUT Read Data: fb
# 	 Monitor winc = 1 	 wData = 49 	 w_count=1680
# 	 Scoreboard wData = 49
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 7b 	 w_count=1681
# 	 Scoreboard wData = 7b
# 	 Monitor rinc = 1 	 rData = ef 	 	 rcount=915
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38320: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: ef --- DUT Read Data: ef
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 7b 	 w_count=1682
# 	 Scoreboard wData = 7b
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = c9 	 	 rcount=916
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38340: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: c9 --- DUT Read Data: c9
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = dc 	 w_count=1683
# 	 Scoreboard wData = dc
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = c9 	 	 rcount=917
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38360: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: c9 --- DUT Read Data: c9
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = b 	 w_count=1684
# 	 Scoreboard wData = b
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 81 	 w_count=1685
# 	 Scoreboard wData = 81
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = df 	 	 rcount=918
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38420: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: df --- DUT Read Data: df
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 99 	 w_count=1686
# 	 Scoreboard wData = 99
# 	 Monitor rinc = 1 	 rData = a0 	 	 rcount=919
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38440: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: a0 --- DUT Read Data: a0
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 91 	 	 rcount=920
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38460: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 91 --- DUT Read Data: 91
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 96 	 	 rcount=921
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38480: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 96 --- DUT Read Data: 96
# 	 Monitor winc = 1 	 wData = 2b 	 w_count=1687
# 	 Scoreboard wData = 2b
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = a9 	 w_count=1688
# 	 Scoreboard wData = a9
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 3a 	 	 rcount=922
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38520: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 3a --- DUT Read Data: 3a
# 	 Monitor winc = 1 	 wData = 9e 	 w_count=1689
# 	 Scoreboard wData = 9e
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 6f 	 w_count=1690
# 	 Scoreboard wData = 6f
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = a3 	 	 rcount=923
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38540: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: a3 --- DUT Read Data: a3
# 	 Monitor winc = 1 	 wData = a7 	 w_count=1691
# 	 Scoreboard wData = a7
# 	 Monitor winc = 1 	 wData = a7 	 w_count=1692
# 	 Scoreboard wData = a7
# 	 Monitor rinc = 1 	 rData = 14 	 	 rcount=924
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38560: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 14 --- DUT Read Data: 14
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = a7 	 w_count=1693
# 	 Scoreboard wData = a7
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = f0 	 	 rcount=925
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38580: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: f0 --- DUT Read Data: f0
# 	 Monitor winc = 1 	 wData = 92 	 w_count=1694
# 	 Scoreboard wData = 92
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 19 	 w_count=1695
# 	 Scoreboard wData = 19
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 19 	 w_count=1696
# 	 Scoreboard wData = 19
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 1a 	 	 rcount=926
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38620: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 1a --- DUT Read Data: 1a
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = c2 	 w_count=1697
# 	 Scoreboard wData = c2
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 75 	 	 rcount=927
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38660: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 75 --- DUT Read Data: 75
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 9b 	 w_count=1698
# 	 Scoreboard wData = 9b
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = f5 	 	 rcount=928
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38700: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: f5 --- DUT Read Data: f5
# 	 Monitor winc = 1 	 wData = d8 	 w_count=1699
# 	 Scoreboard wData = d8
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 98 	 w_count=1700
# 	 Scoreboard wData = 98
# 	 Monitor rinc = 1 	 rData = 97 	 	 rcount=929
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38720: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 97 --- DUT Read Data: 97
# 	 Monitor winc = 1 	 wData = 98 	 w_count=1701
# 	 Scoreboard wData = 98
# 	 Monitor winc = 1 	 wData = 98 	 w_count=1702
# 	 Scoreboard wData = 98
# 	 Monitor rinc = 1 	 rData = a9 	 	 rcount=930
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38740: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: a9 --- DUT Read Data: a9
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 98 	 w_count=1703
# 	 Scoreboard wData = 98
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = bd 	 	 rcount=931
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38760: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: bd --- DUT Read Data: bd
# 	 Monitor winc = 1 	 wData = b7 	 w_count=1704
# 	 Scoreboard wData = b7
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 50 	 w_count=1705
# 	 Scoreboard wData = 50
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 80 	 	 rcount=932
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38780: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 80 --- DUT Read Data: 80
# 	 Monitor winc = 1 	 wData = 50 	 w_count=1706
# 	 Scoreboard wData = 50
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor winc = 1 	 wData = b4 	 w_count=1707
# 	 Scoreboard wData = b4
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = b4 	 w_count=1708
# 	 Scoreboard wData = b4
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = c 	 w_count=1709
# 	 Scoreboard wData = c
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = c5 	 	 rcount=933
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38900: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: c5 --- DUT Read Data: c5
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = f6 	 	 rcount=934
# UVM_INFO async_fifo_scoreboard.sv(49) @ 38960: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: f6 --- DUT Read Data: f6
# 	 Monitor winc = 1 	 wData = 8a 	 w_count=1710
# 	 Scoreboard wData = 8a
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 9 	 w_count=1711
# 	 Scoreboard wData = 9
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 1d 	 	 rcount=935
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39040: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 1d --- DUT Read Data: 1d
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 83 	 	 rcount=936
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39100: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 83 --- DUT Read Data: 83
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = a9 	 w_count=1712
# 	 Scoreboard wData = a9
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 7a 	 w_count=1713
# 	 Scoreboard wData = 7a
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 52 	 	 rcount=937
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39180: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 52 --- DUT Read Data: 52
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = b5 	 w_count=1714
# 	 Scoreboard wData = b5
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 41 	 	 rcount=938
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39260: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 41 --- DUT Read Data: 41
# 	 Monitor winc = 1 	 wData = 96 	 w_count=1715
# 	 Scoreboard wData = 96
# 	 Monitor winc = 1 	 wData = 96 	 w_count=1716
# 	 Scoreboard wData = 96
# 	 Monitor rinc = 1 	 rData = ef 	 	 rcount=939
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39280: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: ef --- DUT Read Data: ef
# 	 Monitor winc = 1 	 wData = 96 	 w_count=1717
# 	 Scoreboard wData = 96
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 96 	 w_count=1718
# 	 Scoreboard wData = 96
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 55 	 	 rcount=940
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39320: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 55 --- DUT Read Data: 55
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 63 	 w_count=1719
# 	 Scoreboard wData = 63
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = cd 	 	 rcount=941
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39360: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: cd --- DUT Read Data: cd
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 36 	 w_count=1720
# 	 Scoreboard wData = 36
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = f4 	 w_count=1721
# 	 Scoreboard wData = f4
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 51 	 w_count=1722
# 	 Scoreboard wData = 51
# 	 Monitor winc = 1 	 wData = 51 	 w_count=1723
# 	 Scoreboard wData = 51
# 	 Monitor rinc = 1 	 rData = c4 	 	 rcount=942
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39440: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: c4 --- DUT Read Data: c4
# 	 Monitor winc = 1 	 wData = 51 	 w_count=1724
# 	 Scoreboard wData = 51
# 	 Monitor winc = 1 	 wData = 51 	 w_count=1725
# 	 Scoreboard wData = 51
# 	 Monitor rinc = 1 	 rData = 86 	 	 rcount=943
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39460: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 86 --- DUT Read Data: 86
# 	 Monitor winc = 1 	 wData = 51 	 w_count=1726
# 	 Scoreboard wData = 51
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 5a 	 	 rcount=944
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39480: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 5a --- DUT Read Data: 5a
# 	 Monitor winc = 1 	 wData = 51 	 w_count=1727
# 	 Scoreboard wData = 51
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 8d 	 w_count=1728
# 	 Scoreboard wData = 8d
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = c7 	 	 rcount=945
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39500: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: c7 --- DUT Read Data: c7
# 	 Monitor winc = 1 	 wData = 8d 	 w_count=1729
# 	 Scoreboard wData = 8d
# SK_DEBUG4 entered before wait statement wr_driver
# 	 Monitor rinc = 1 	 rData = 15 	 	 rcount=946
# UVM_INFO async_fifo_scoreboard.sv(49) @ 39520: uvm_test_top.env.scb [ASYNC_FIFO_SCOREBOARD] PASSED Expected Data: 15 --- DUT Read Data: 15
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = ec 	 w_count=1730
# 	 Scoreboard wData = ec
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = 34 	 w_count=1731
# 	 Scoreboard wData = 34
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# SK_DEBUG4 entered before wait statement wr_driver
# SK_DEBUG5 entered after wait statement wr_driver
# 	 Monitor winc = 1 	 wData = ae 	 w_count=1732
